latitude_for_ae,longitude_for_ae,coordinate_ae_zone_raw,coordinate_ae_zone,ae_zone_final,ae_zone_assignment_method,ae_zone_in_target_scope,ae_zone_assignment_note
27.64692356,85.56242414,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65023801,85.57656571,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55477469,85.66746093,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55849285,85.66658275,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65007995,85.59363208,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.66158589,85.59526126,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.56050845,85.6648662,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64557204,85.55466278,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64693343,85.5624482,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65022523,85.57658286,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55472657,85.66744222,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55850759,85.66659705,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65007897,85.59361875,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.6699683,85.58099852,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.66169643,85.59531521,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.56067362,85.66487197,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64556336,85.55466565,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64694629,85.56232825,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.6502128,85.57660026,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55465296,85.66751449,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55856394,85.6666829,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65007923,85.59361339,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.67011617,85.58106151,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.66168304,85.59524301,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.5605062,85.6648713,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64557517,85.55466834,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64696562,85.56233618,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65019554,85.57663125,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.5544684,85.66762976,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55867905,85.66662332,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65008583,85.59361389,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.67005164,85.5808474,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.66163535,85.59492434,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.5606008,85.66486519,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64565601,85.55463457,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64697419,85.56234037,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65020033,85.57666488,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55441664,85.66764621,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55879113,85.66651052,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65008951,85.59362833,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.67006662,85.5810992,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.66162521,85.59493641,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.56058342,85.66486177,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64564698,85.55463757,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64697788,85.56235148,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65017272,85.57666896,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55470088,85.6674945,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55879117,85.6665101,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65009491,85.59363032,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.67004168,85.58115009,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.66161149,85.59493882,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.56066755,85.66487803,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64561833,85.554632,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64699402,85.5623446,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65016183,85.57668644,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55468903,85.66737718,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55876872,85.66634087,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65010726,85.59363155,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
